CompetitionID,Arme,Sexe,Domaine,Federation,Categorie,Date,TitreCourt,TitreLong,CompetitionType,FileName
879,S,F,I,TUR,U,22.04.2023,,Antalya - EFC U14 Circuit - UluslararasÄ± Ãocuk KupasÄ±,Individual,3112.xml
877,F,M,I,TUR,U,23.04.2023,,Antalya - EFC U14 Circuit - UluslararasÄ± Ãocuk KupasÄ±,Individual,3113.xml
878,S,M,I,TUR,U,23.04.2023,,Antalya - EFC U14 Circuit - UluslararasÄ± Ãocuk KupasÄ±,Individual,3114.xml
860480,E,F,I,CRO,U,22.04.2023,,Osijek Fencing Cup 2023.,Individual,3115.xml
860583,E,M,I,CRO,U,22.04.2023,,Osijek Fencing Cup 2023.,Individual,3116.xml
871,F,F,I,SRB,U,29.04.2023,,Fence.rs Cup EFC U-14 Circuit,Individual,3117.xml
870,F,M,I,SRB,U,29.04.2023,,Fence.rs Cup EFC U-14 Circuit,Individual,3118.xml
869,E,F,I,SRB,U,30.04.2023,,Fence.rs Cup EFC U-14 Circuit,Individual,3119.xml
9,E,F,N,,,28.01.2012,U23 European Circuit Aktive Degen weiblich Mannheim,U23 European Circuit Aktive Degen weiblich Mannheim,Individual,312.xml
868,E,M,I,SRB,U,30.04.2023,,Fence.rs Cup EFC U-14 Circuit,Individual,3120.xml
547,E,F,I,HUN,U23,22.04.2023,U23EuropeanCircuit_women,Women&apos;s Epée U23 European Circuit,Individual,3121.xml
873,S,F,I,AFG,U,29.04.2023,,Golden Leaf Prague 2023,Individual,3123.xml
872,S,M,I,AFG,U,29.04.2023,,Golden Leaf Prague 2023,Individual,3124.xml
534,S,M,I,AUT,U23,15.04.2023,U23 European Circuit,U23 European Circuit,Individual,3125.xml
838,E,M,I,BUL,U23,06.05.2023,U23 European Circuit,U23 European Circuit,Individual,3128.xml
841,S,F,I,BUL,U23,06.05.2023,U23 European Circuit,U23 European Circuit,Individual,3129.xml
839,E,F,I,BUL,U23,07.05.2023,U23 European Circuit,U23 European Circuit,Individual,3130.xml
840,S,M,I,BUL,U23,07.05.2023,U23 European Circuit,U23 European Circuit,Individual,3131.xml
735,S,M,I,ESP,U23,01.04.2023,SM_U14 European Circuit Ciudad,U14 EFC Quijote CUP - Sable masculino,Individual,3134.xml
736,S,F,I,ESP,,01.04.2023,U14 EFC Quijote Cup,U14 EFC Quijote CUP - Sable femenino,Individual,3135.xml
733,E,M,I,BUL,,14.05.2023,U14 European Circuit epee boys,Boys 14,Individual,3136.xml
734,E,F,I,BUL,,14.05.2023,U14 European Circuit epee girls,Girls 14,Individual,3137.xml
116,F,F,I,HUN,B,23.05.2023,women-foil,European Championships U23 Women Foil Individual,Individual,3138.xml
116,S,M,I,HUN,B,23.05.2023,U23_ferfi_kard_egyeni,European Championships U23 Men Sabre Individual,Individual,3140.xml
200,E,F,I,,U23,24.05.2023,efs-in,European Championships U23 Women Epée Individual,Individual,3141.xml
117,F,M,I,HUN,B,24.05.2023,menfoil,European Championships U23 Men Foil Individual,Individual,3142.xml
115,E,M,I,HUN,B,25.05.2023,em-in,European Championships U23 Men Epee Individual,Individual,3143.xml
14,S,F,I,,U23,25.05.2023,U23_noi_kard_egyeni,European Championships U23 Women Sabre Individual,Individual,3144.xml
489,F,F,I,HUN,B,26.05.2023,womenfoilteam,European Championships U23 Women Foil Team,Team,3145.xml
488,E,F,I,HUN,U23,26.05.2023,we-eq,European Championships U23 Women Epee Team,Team,3146.xml
486,S,M,I,HUN,B,26.05.2023,U23_ferfi_kard_csapat,European Championships U23 Men Sabre Team,Team,3147.xml
485,F,M,I,HUN,B,27.05.2023,menfoilteam,European Championships U23 Men Foil Team,Team,3148.xml
484,E,M,I,HUN,U23,27.05.2023,me-eq,European Championships U23 Men EpeeTeam,Team,3149.xml
490,S,F,I,HUN,B,27.05.2023,U23_noii_kard_csapat,European Championships U23 Women Sabre Team,Team,3150.xml
880,E,M,I,SUI,U,03.06.2023,,Lausanne Next Generation Fencing Challenge,Individual,3151.xml
881,E,F,I,SUI,U,04.06.2023,,Lausanne Next Generation Fencing Challenge,Individual,3152.xml
643,F,F,I,BUL,,04.06.2023,U14 European Circuit,Foil Girls U14,Individual,3154.xml
642,F,M,I,BUL,U23,04.06.2023,U14 European Circuit,Foil Boys U14,Individual,3155.xml
1449,E,M,I,BUL,S,16.06.2023,,Individual Senior European Championships,Individual,3156.xml
1450,F,F,I,BUL,S,16.06.2023,,Individual Senior European Championships,Individual,3157.xml
1453,S,M,I,BUL,S,17.06.2023,,Individual Senior European Championships,Individual,3159.xml
449,S,F,,ITA,S,04.02.2012,U23  European Circuit,U23 European Circuit - Sc.F.,Individual,316.xml
1451,F,M,I,BUL,S,18.06.2023,,Individual Senior European Championships,Individual,3160.xml
1448,E,F,I,BUL,S,17.06.2023,,Individual Senior European Championships,Individual,3167.xml
1452,S,F,I,BUL,S,18.06.2023,,Individual Senior European Championships,Individual,3168.xml
740,F,F,I,POL,S,25.06.2023,,2023 European Games,Individual,3169.xml
438,F,M,,ITA,S,04.02.2012,U23 European Circuit,U23 European Circuit - F.M.,Individual,317.xml
743,S,M,I,POL,S,25.06.2023,,2023 European Games,Individual,3170.xml
738,E,F,I,POL,S,26.06.2023,,2023 European Games,Individual,3171.xml
741,F,M,I,POL,S,26.06.2023,,2023 European Games,Individual,3172.xml
739,E,M,I,POL,S,27.06.2023,,2023 European Games,Individual,3173.xml
742,S,F,I,POL,S,27.06.2023,,2023 European Games,Individual,3175.xml
746,F,F,I,POL,S,28.06.2023,,2023 European Games,Team,3176.xml
749,S,M,I,POL,S,28.06.2023,,2023 European Games,Team,3177.xml
744,E,F,I,PCN,S,29.06.2023,,2023 European Games,Team,3178.xml
747,F,M,I,POL,S,29.06.2023,,2023 European Games,Team,3179.xml
70,E,F,,SWE,C,04.02.2012,EFC-in,European Cadet Circuit,Individual,318.xml
745,E,M,I,POL,S,30.06.2023,,2023 European Games,Team,3180.xml
748,S,F,I,POL,S,30.06.2023,,2023 European Games,Team,3181.xml
861453,F,F,I,AFG,U,09.09.2023,,Cupa ATLAS INVICTUS Ed. III-a,Individual,3182.xml
860408,F,M,I,AFG,U,10.09.2023,,Cupa ATLAS INVICTUS Ed. III-a,Individual,3183.xml
100,F,M,I,POL,C,23.09.2023,,XV Witold Woyda's Foil &amp; XIII Golden Team Cup Tournament,Individual,3184.xml
101,F,M,I,POL,C,24.09.2023,,XV Witold Woyda's Foil &amp; XIII Golden Team Cup Tournament,Team,3185.xml
894,S,F,I,GEO,C,30.09.2023,sfc-eq,Women&apos;s Sabre Team,Team,3186.xml
890,S,M,I,GEO,C,30.09.2023,smc-in,Men&apos;s Sabre Individual,Individual,3187.xml
36,F,F,I,SVK,C,30.09.2023,,Coupe de Samaria 2023,Individual,3188.xml
892,S,F,I,GEO,C,01.10.2023,sfc-in,Women&apos;s Sabre Individual,Individual,3189.xml
439,F,F,,ITA,S,04.02.2012,U23 European Circuit,U23 European Circuit - F.F.,Individual,319.xml
893,S,M,I,GEO,C,01.10.2023,smc-eq,Men&apos;s Sabre Team,Team,3190.xml
887,E,F,I,ITA,C,01.10.2023,Cadets Circuit Napoli,Women Epee Individual,Individual,3192.xml
886,E,M,I,ITA,C,30.09.2023,Cadets Circuit Napoli - Men Epee Individual,Men Epee Individual,Individual,3193.xml
889,E,F,I,ITA,C,30.09.2023,Cadets Circuit Napoli Women Epee Team,Women Epee Team,Team,3197.xml
888,E,M,I,ITA,C,30.09.2023,Cadets Circuit Napoli Men Epee Team,Men Epee Team,Team,3198.xml
823,E,F,I,ITA,S,06.10.2023,European Cup of Club Champions WE,European Cup of Club Champions - WE,Team,3199.xml
553,E,F,I,SRB,S,10.10.2010,EF2,51 Trophy of Belgrade,Individual,32.xml
509,E,M,,ITA,S,04.02.2012,U23 European Circuit,U23 European Circuit,Individual,320.xml
822,S,M,I,ITA,S,06.10.2023,European Cup of Club Champions MS,European Cup of Club Champions - MS,Team,3200.xml
917,E,M,I,ITA,S,07.10.2023,European Cup of Club Champions ME,European Cup of Club Champions - ME,Team,3201.xml
824,S,F,I,ITA,S,07.10.2023,European Cup of Club Champions WS,European Cup of Club Champions - WS,Team,3202.xml
419,F,F,I,ITA,S,08.10.2023,European Cup of Club Champions WF,European Cup of Club Champions - WF,Team,3203.xml
821,F,M,I,ITA,S,08.10.2023,European Cup of Club Champions MF,European Cup of Club Champions - MF,Team,3204.xml
37,F,F,I,SVK,C,01.10.2023,,Coupe de Samaria 2023,Team,3205.xml
14,F,M,I,GBR,C,14.10.2023,mf-in,Men&apos;s Foil Individual,Individual,3207.xml
15,F,F,I,GBR,C,14.10.2023,wf-eq,Women&apos;s Foil Team,Team,3208.xml
510,E,F,,ITA,S,04.02.2012,U23 European Circuit,U23 European Circuit,Individual,321.xml
41,S,M,I,HUN,C,14.10.2023,Cadet Circuit Godollo,Cadet Men Sabre Individual - HUNIBER CUP,Individual,3213.xml
42,S,F,I,HUN,C,14.10.2023,Godollo_EFC_Women_Team,Cadet Circuit Women Sabre Team,Team,3214.xml
13,F,F,I,GBR,C,15.10.2023,wf-in,Women&apos;s Foil Individual,Individual,3216.xml
16,F,M,I,GBR,C,15.10.2023,mf-eq,Men&apos;s Foil Team,Team,3217.xml
709,E,F,I,HUN,C,15.10.2023,EFC-IN,Cadet Circuit Budapest Women&apos;s epee individual,Individual,3219.xml
448,S,M,,ITA,S,04.02.2012,U23  European Circuit,U23 European Circuit - Sc.M.,Individual,322.xml
40,S,F,I,HUN,C,15.10.2023,Godollo_EFC_women_ind,EFC-CC Cadet Women Sabre Individual Competition,Individual,3222.xml
43,S,M,I,HUN,C,15.10.2023,New_Godollo_Men_csapat,EFC-CC Cadet Men Sabre Team Competition,Team,3223.xml
27,E,M,I,HUN,C,14.10.2023,EMC-IN,Cadet Circuit Budapest Men&apos;s Epee Individual,Individual,3224.xml
710,E,F,I,HUN,C,14.10.2023,Noi_Pbt_Csapat2,Cadet Circuit Budapest Women&apos;s Epee Team,Team,3229.xml
71,E,M,,SWE,C,04.02.2012,EMC-in,European Cadet Circuit,Individual,323.xml
604,E,M,I,HUN,C,14.10.2023,EMC-EQ,Cadet Circuit Budapest Men&apos;s epee team,Team,3230.xml
676,S,M,I,TUR,U,27.10.2023,,Ä°stanbul U14 - U17 Sabre Circuit,Individual,3231.xml
677,S,F,I,TUR,U,27.10.2023,,Ä°stanbul U14 - U17 Sabre Circuit,Individual,3232.xml
627,S,M,I,TUR,C,28.10.2023,,Ä°stanbul U14 - U17 Sabre Circuit,Individual,3233.xml
630,S,F,I,TUR,C,28.10.2023,,Ä°stanbul U14 - U17 Sabre Circuit,Team,3234.xml
494,E,M,Z,AUT,C,28.10.2023,E M I U17,EpÃ©e Hommes Individuel U17,Individual,3235.xml
495,E,F,Z,AUT,C,28.10.2023,E F I U17,EpÃ©e Dames Individuel U17,Individual,3236.xml
628,S,F,I,TUR,C,29.10.2023,,Ä°stanbul U14 - U17 Sabre Circuit,Individual,3237.xml
629,S,M,I,TUR,C,29.10.2023,,Ä°stanbul U14 - U17 Sabre Circuit,Team,3238.xml
80,E,F,,ITA,C,10.02.2012,EFC-in,European Cadet Circuit EF,Individual,324.xml
537,E,F,Z,AUT,C,29.10.2023,E F T U17,EpÃ©e Dames Equipe U17,Team,3240.xml
536,E,M,Z,AUT,C,29.10.2023,E M T U17,EpÃ©e Hommes Equipe U17,Team,3241.xml
501,E,F,I,FRA,U23,28.10.2023,U23C Colmar_Womens,U23 European Circuit Colmar - Epée Dames,Individual,3243.xml
885,S,F,I,ROU,U,28.10.2023,,Trofeul Iasiului,Individual,3245.xml
884,S,M,I,ROU,U,29.10.2023,,Trofeul Iasiului,Individual,3246.xml
498,E,M,I,FRA,U23,28.10.2023,U23C Colmar_Mens,U23 European Circuit Colmar - Epée Hommes,Individual,3248.xml
921,S,F,I,AFG,U,04.11.2023,,SOKOL CUP U23 EFC - SABRE,Individual,3249.xml
81,E,M,,ITA,C,10.02.2012,EMC-in,European Cadet Circuit EM,Individual,325.xml
920,S,M,I,AFG,U,04.11.2023,,SOKOL CUP U23 EFC - SABRE,Individual,3250.xml
1,S,F,I,,C,29.10.2023,sabre WOM,,Individual,3256.xml
3,S,M,I,,C,29.10.2023,sabre MEN,,Individual,3257.xml
1,E,F,I,,C,28.10.2023,EPEE GOG,,Individual,3258.xml
1,E,M,I,,C,28.10.2023,epee MEN,,Individual,3259.xml
678,F,M,I,ROU,U,11.11.2023,,EFC U14 FLORETA CUP,Individual,3260.xml
711,F,M,I,HUN,C,11.11.2023,FMC-IN,Cadet Circuit Men&apos;s Foil Individual Competition,Individual,3261.xml
714,F,F,I,HUN,C,11.11.2023,ffc-eq,Women&apos;s Foil Team,Team,3262.xml
679,F,F,I,ROU,U,12.11.2023,,EFC U14 FLORETA CUP,Individual,3263.xml
712,F,F,I,HUN,C,12.11.2023,FFC-IN,Cadet Circuit Women&apos;s Foil  Individual Competition,Individual,3264.xml
713,F,M,I,HUN,C,12.11.2023,FMC-EQ,Men&apos;s Foil Team,Team,3265.xml
648,S,M,I,BUL,N,17.11.2023,U14 sabre boys,Sabre boys U14,Individual,3266.xml
647,F,F,I,BUL,U23,17.11.2023,U14 Sofia Foil,U14 foil girls,Individual,3267.xml
649,S,F,I,BUL,N,17.11.2023,U14 Sofia Saber,Sabre girls U14,Individual,3268.xml
646,F,M,I,BUL,U23,17.11.2023,U14 Sofia Foil,U14 foil boys,Individual,3269.xml
82,F,F,,ITA,C,11.02.2012,FFC-in,European Cadet Circuit ff,Individual,327.xml
948,F,F,I,SRB,U,18.11.2023,,Memorijal Andrej Gardenin EFC U14,Individual,3273.xml
947,F,M,I,SRB,U,18.11.2023,,Memorijal Andrej Gardenin EFC U14,Individual,3274.xml
624,E,F,I,SVK,U,18.11.2023,,Memorial Martinengo 2023,Individual,3275.xml
922,E,M,I,SVK,U,18.11.2023,,Memorial Martinengo 2023,Individual,3276.xml
605,F,M,I,SVK,U,19.11.2023,,Memorial Martinengo 2023,Individual,3280.xml
62,S,F,I,BUL,C,19.11.2023,Cadet Circuit Sofia,Sabre cadet women,Individual,3282.xml
63,S,M,I,BUL,C,18.11.2023,Cadet Circuit Sofia,Sabre cadet men,Individual,3283.xml
64,S,F,I,BUL,C,18.11.2023,Cadet Circuit Sofia,Cadet Circuit Sofia,Team,3284.xml
83,F,M,,ITA,C,11.02.2012,FMC-in,European Cadet Circuit FM,Individual,329.xml
554,E,M,I,SRB,S,10.10.2010,EM2,51 Trophy of Belgrade,Individual,33.xml
493,S,F,,ITA,C,11.02.2012,SFC-in,European Cadet Circuit SCF,Individual,330.xml
606,F,F,I,SVK,U,19.11.2023,,Memorial Martinengo 2023,Individual,3300.xml
ENG4,F,M,I,,C,24.11.2023,rapira U14 B,,Individual,3306.xml
492,S,M,,ITA,C,11.02.2012,SMC-in,European Cadet Circuit SCM,Individual,331.xml
38,F,M,Z,GER,C,25.11.2023,Cadet Circuit,,Individual,3312.xml
65,S,M,I,BUL,C,19.11.2023,Cadet Circuit Sofia,Sabre men team,Team,3315.xml
588,E,M,I,FRA,C,25.11.2023,Challenge Bertrand-Dedieu 2023,Challenge Bertrand Dedieu,Individual,3316.xml
595,E,M,I,FRA,C,26.11.2023,Challenge Homme Equipe,Challenge Equipes Hommes,Team,3318.xml
55,E,F,I,FRA,C,26.11.2023,Challenge Femme Equipe,Challenge Equipes Dames,Team,3319.xml
39,F,M,Z,GER,C,26.11.2023,F M T U17,Fleuret Hommes Equipe U17,Team,3320.xml
847,F,F,Z,GER,C,25.11.2023,F F T U17,Fleuret Dames Equipe U17,Team,3321.xml
846,F,F,Z,GER,C,26.11.2023,Cadet Ciruit,,Individual,3322.xml
950,S,F,I,GER,S,26.11.2023,GrÃ¼nwald - time to fence,,Individual,3324.xml
949,S,M,I,GER,S,25.11.2023,GrÃ¼nwald - time to fence,,Individual,3325.xml
54,E,F,I,FRA,C,25.11.2023,Challenge Vaujany,Challenge Vaujany,Individual,3327.xml
461,E,M,Z,GER,S,25.02.2012,European U23 Circuit Weisser Baer,European U23 Circuit Weisser Baer,Individual,333.xml
3,F,F,I,,C,24.11.2023,RAPIRA U14 G,,Individual,3330.xml
661,F,F,I,CRO,U,03.12.2023,,EFC U14 Zagreb Winter Classic,Individual,3331.xml
660,F,M,I,CRO,U,03.12.2023,,EFC U14 Zagreb Winter Classic,Individual,3332.xml
76,S,F,Z,GER,C,09.12.2023,Wiekhorst - Cup,,Individual,3333.xml
76,F,M,I,,C,09.12.2023,Coupe Mondiale 2023 FH,Fleuret Hommes (M17),Individual,3334.xml
99,F,F,I,,C,09.12.2023,Coupe Mondiale 2023 FD,Fleuret Dames (M17),Individual,3335.xml
75,F,M,I,FRA,C,10.12.2023,Cadet Circuit Cabries,Fleuret Hommes Equipes (M17),Team,3336.xml
74,F,F,I,FRA,C,10.12.2023,Cadet Circuit Cabries,Cadet Circuit Cabries,Team,3337.xml
77,S,M,Z,GER,C,10.12.2023,Wiekhorst - Cup,,Individual,3338.xml
78,S,F,Z,GER,C,10.12.2023,Wiekhorst - Cup,,Team,3339.xml
135,F,M,I,CRO,C,01.03.2012,CADindFM,European Cadet Championships Men's Foil,Individual,334.xml
79,S,M,Z,GER,C,09.12.2023,Wiekhorst - Cup,,Team,3341.xml
732,F,F,I,SLO,M,10.12.2023,ff-U14,floret female-U14,Individual,3342.xml
731,F,M,I,SZS,M,10.12.2023,fm-U14,floret male-U14,Individual,3343.xml
522,E,F,I,DEN,C,09.12.2023,,11th Copenhagen Cadet Circuit,Individual,3344.xml
521,E,M,I,DEN,C,09.12.2023,,11th Copenhagen Cadet Circuit,Individual,3345.xml
556,E,F,I,DEN,C,10.12.2023,,11th Copenhagen Cadet Circuit,Team,3346.xml
555,E,M,I,DEN,C,10.12.2023,,11th Copenhagen Cadet Circuit,Team,3347.xml
95,E,M,I,SVK,C,12.01.2024,,Coupe du Danube 2024,Individual,3348.xml
96,E,F,I,SVK,C,12.01.2024,,Coupe du Danube 2024,Team,3349.xml
136,S,F,I,CRO,C,01.03.2012,CADindSF,European Cadet Championships Women's Sabre,Individual,335.xml
491,F,M,I,SVK,C,13.01.2024,,Coupe du Danube 2024,Individual,3350.xml
97,E,M,I,SVK,C,13.01.2024,,Coupe du Danube 2024,Team,3352.xml
923,E,F,Z,GER,S,13.01.2024,E F I Senior,EpÃ©e Dames Individuel Senior,Individual,3353.xml
461,E,M,Z,GER,S,13.01.2024,E M I Senior,EpÃ©e Hommes Individuel Senior,Individual,3354.xml
94,E,F,I,SVK,C,14.01.2024,,Coupe du Danube 2024,Individual,3355.xml
496,F,F,I,POL,C,13.01.2024,,ADAM MICKIEWICZ UNIVERSITY CADET WOMEN'S FOIL CUP 2024,Individual,3357.xml
514,F,F,I,POL,C,14.01.2024,,ADAM MICKIEWICZ UNIVERSITY CADET WOMEN'S FOIL CUP 2024,Team,3358.xml
900,S,F,I,ESP,C,14.01.2024,Cadets Circuit Barcelona,Sable Femenino,Individual,3360.xml
899,S,M,I,ESP,C,13.01.2024,CadetsCircuitBarcelona,Sable Masculino,Individual,3361.xml
902,S,F,I,ESP,C,13.01.2024,Cadets Circuit Barcelona,Sable Femenino - Equipos,Team,3362.xml
901,S,M,I,ESP,C,14.01.2024,Cadets Circuit Barcelona,Sable Masculino,Team,3367.xml
599,S,F,I,ROU,C,27.01.2024,,RIPOSTA CUP SABRE 2024,Team,3368.xml
589,S,M,I,ROU,C,27.01.2024,,RIPOSTA CUP SABRE 2024,Individual,3369.xml
133,E,M,I,CRO,C,02.03.2012,CADindEM,European Cadet Championships Men's Epee,Individual,337.xml
620,E,M,I,SRB,C,27.01.2024,,Novi Sad Open European Cadet Circuit,Individual,3370.xml
22,E,F,I,SRB,C,27.01.2024,,Novi Sad Open European Cadet Circuit,Team,3371.xml
457,S,F,I,HUN,U23,27.01.2024,u23nk-in,U23 Women&apos;s Sabre,Individual,3372.xml
456,S,M,I,HUN,U23,27.01.2024,u23fk-in,U23 Men&apos;s Sabre,Individual,3373.xml
903,F,M,Z,SWE,C,27.01.2024,F M I U17,Foil Men&#039;s Individual U17,Individual,3375.xml
598,S,M,I,ROU,C,28.01.2024,,RIPOSTA CUP SABRE 2024,Team,3377.xml
590,S,F,I,ROU,C,28.01.2024,,RIPOSTA CUP SABRE 2024,Individual,3378.xml
905,F,M,Z,SWE,C,28.01.2024,F M T U17,Foil Men&#039;s Team U17,Team,3379.xml
134,F,F,I,CRO,C,02.03.2012,CADindFF,European Cadet Championships Women's Foil,Individual,338.xml
904,F,F,Z,SWE,C,28.01.2024,F F I U17,Foil Women&#039;s Individual U17,Individual,3380.xml
21,E,F,I,SRB,C,28.01.2024,,Novi Sad Open European Cadet Circuit,Individual,3381.xml
621,E,M,I,SRB,C,28.01.2024,,Novi Sad Open European Cadet Circuit,Team,3382.xml
906,F,F,Z,SWE,C,27.01.2024,F F T U17,Foil Women&#039;s Team U17,Team,3384.xml
548,F,M,I,SVK,C,14.01.2024,,Coupe du Danube 2024,Team,3385.xml
932,E,F,I,SRB,U,04.02.2024,,Kup ObiliÄa EFC U14,Individual,3386.xml
931,E,M,I,SRB,U,04.02.2024,,Kup ObiliÄa EFC U14,Individual,3387.xml
929,F,M,I,BUL,C,10.02.2024,Cadets Circuit Sofia Foil,menfoilteam,Team,3388.xml
928,F,F,I,BUL,C,10.02.2024,Cadets Circuit Sofia Foil,Cadets Circuit Sofia Foil,Individual,3389.xml
132,E,F,I,CRO,C,03.03.2012,CADindEF,European Cadet Championships Women's Epee,Individual,339.xml
927,F,M,I,BUL,C,11.02.2024,Cadets Circuit Sofia Foil,menfoil,Individual,3390.xml
930,F,F,I,BUL,C,11.02.2024,Cadets Circuit Sofia Foil,womenfoilteam,Team,3391.xml
908,S,F,I,CZE,C,11.02.2024,,ECC Prague 2024,Individual,3394.xml
907,S,M,I,CZE,C,10.02.2024,,ECC Prague 2024,Individual,3395.xml
910,S,F,I,CZE,C,10.02.2024,,ECC Prague 2024,Team,3396.xml
909,S,M,I,CZE,C,11.02.2024,,ECC Prague 2024,Team,3398.xml
41,S,M,,HUN,C,16.10.2010,SMC_fk-in,European Cadet Circuit,Individual,34.xml
137,S,M,I,CRO,C,03.03.2012,CADindSM,European Cadet Championships Men's Sabre,Individual,340.xml
586,E,F,M,POL,C,11.02.2024,,EUROPEAN CADET CIRCUIT,Individual,3400.xml
585,E,M,M,POL,C,10.02.2024,,EUROPEAN CADET CIRCUIT,Individual,3401.xml
623,E,F,M,POL,C,10.02.2024,,EUROPEAN CADET CIRCUIT,Team,3402.xml
622,E,M,M,POL,C,11.02.2024,,EUROPEAN CADET CIRCUIT,Team,3403.xml
133,E,M,I,ITA,C,22.02.2024,,European Cadets Fencing Championships,Individual,3404.xml
134,F,F,I,ITA,C,22.02.2024,,European Cadets Fencing Championships,Individual,3405.xml
136,S,F,I,ITA,C,22.02.2024,,European Cadets Fencing Championships,Individual,3406.xml
132,E,F,I,ITA,C,23.02.2024,,European Cadets Fencing Championships,Individual,3407.xml
135,F,M,I,ITA,C,23.02.2024,,European Cadets Fencing Championships,Individual,3408.xml
137,S,M,I,ITA,C,23.02.2024,,European Cadets Fencing Championships,Individual,3409.xml
350,E,M,I,CRO,J,07.03.2012,JUNindEM,Men's Epee Individual European Junior Championships,Individual,341.xml
142,S,F,I,ITA,C,24.02.2024,,European Cadets Fencing Championships,Team,3410.xml
139,E,M,I,ITA,C,24.02.2024,,European Cadets Fencing Championships,Team,3411.xml
140,F,F,I,ITA,C,24.02.2024,,European Cadets Fencing Championships,Team,3412.xml
143,S,M,I,ITA,C,25.02.2024,,European Cadets Fencing Championships,Team,3413.xml
4,F,M,I,Fï¿½d. Franï¿½aise d&apos;Escrime,M15,03.02.2024,Prï¿½ tournoi - Marathon Fleuret U14 Hommes 2024,Challenge CEP- Prï¿½ tournoi - Marathon Fleuret U14 Hommes 2024,Individual,3415.xml
138,E,F,I,ITA,C,25.02.2024,,European Cadets Fencing Championships,Team,3416.xml
934,E,F,I,GBR,U,11.02.2024,,Millfield Cup EFC U14,Individual,3417.xml
933,E,M,I,GBR,U,10.02.2024,,Millfield Cup EFC U14,Individual,3418.xml
936,F,F,I,GBR,U,10.02.2024,,Millfield Cup EFC U14,Individual,3419.xml
351,F,F,I,CRO,J,07.03.2012,JUNindFF,Women's Foil Individual European Junior Championships,Individual,342.xml
935,F,M,I,GBR,U,11.02.2024,,Millfield Cup EFC U14,Individual,3420.xml
938,S,F,I,GBR,U,11.02.2024,,Millfield Cup EFC U14,Individual,3421.xml
937,S,M,I,GBR,U,10.02.2024,,Millfield Cup EFC U14,Individual,3422.xml
141,F,M,I,ITA,C,25.02.2024,,European Cadets Fencing Championships,Team,3423.xml
350,E,M,I,ITA,J,26.02.2024,,European Juniors Fencing Championships,Individual,3424.xml
351,F,F,I,ITA,J,26.02.2024,,European Juniors Fencing Championships,Individual,3425.xml
353,S,F,I,ITA,J,26.02.2024,,European Juniors Fencing Championships,Individual,3426.xml
349,E,F,I,ITA,J,27.02.2024,,European Juniors Fencing Championships,Individual,3427.xml
352,F,M,I,ITA,J,27.02.2024,,European Juniors Fencing Championships,Individual,3428.xml
354,S,M,I,ITA,J,27.02.2024,,European Juniors Fencing Championships,Individual,3429.xml
353,S,F,I,CRO,J,06.03.2012,JUNindSF,Women's Sabre Individual European Junior Championships,Individual,343.xml
356,E,M,I,ITA,J,28.02.2024,,European Juniors Fencing Championships,Team,3430.xml
359,S,F,I,ITA,J,28.02.2024,,European Juniors Fencing Championships,Team,3431.xml
357,F,F,I,ITA,J,28.02.2024,,European Juniors Fencing Championships,Team,3432.xml
360,S,M,I,ITA,J,29.02.2024,,European Juniors Fencing Championships,Team,3434.xml
355,E,F,I,ITA,J,29.02.2024,,European Juniors Fencing Championships,Team,3435.xml
358,F,M,I,ITA,J,29.02.2024,,European Juniors Fencing Championships,Team,3436.xml
817,E,F,I,CRO,U,02.03.2024,,EFC U23 Zagreb 2024 - Memorial Vladimir Mazuranic,Individual,3437.xml
816,E,M,I,CRO,U,03.03.2024,,EFC U23 Zagreb 2024 - Memorial Vladimir Mazuranic,Individual,3438.xml
924,F,F,I,CRO,U,03.03.2024,,EFC U23 Zagreb 2024 - Memorial Vladimir Mazuranic,Individual,3439.xml
352,F,M,I,CRO,J,06.03.2012,JUNindFM,Men's Foil Individual European Junior Championships,Individual,344.xml
836,F,M,I,CRO,U,02.03.2024,,EFC U23 Zagreb 2024 - Memorial Vladimir Mazuranic,Individual,3440.xml
4,F,F,I,Féd. Française d&apos;Escrime,M15,03.02.2024,Marathon Fleuret U14 Dames 2024,Challenge CEP - Marathon Fleuret U14 Dames 2024,Individual,3444.xml
963,E,F,I,SUI,S,16.03.2024,,International Lausanne Fencing Challenge ÃpÃ©e,Team,3446.xml
446,E,M,I,SUI,U,16.03.2024,,International Lausanne Fencing Challenge ÃpÃ©e,Individual,3449.xml
349,E,F,I,CRO,J,08.03.2012,JUNindEF,Women's Epee Individual European Junior Championships,Individual,345.xml
730,F,F,I,CRO,U,16.03.2024,,EFC U14 26th Rapir cup 2024,Individual,3450.xml
729,F,M,I,CRO,U,16.03.2024,,EFC U14 26th Rapir cup 2024,Individual,3451.xml
447,E,F,I,SUI,U,17.03.2024,,International Lausanne Fencing Challenge ÃpÃ©e,Individual,3452.xml
962,E,M,I,SUI,S,17.03.2024,,International Lausanne Fencing Challenge ÃpÃ©e,Team,3453.xml
835,S,F,I,SLO,U23,17.03.2024,U23 C sf,U23 C Kamnik sabre female,Individual,3455.xml
815,S,M,I,SLO,U23,17.03.2024,U23 C sm,U23 C Kamnik sabre man,Individual,3456.xml
814,E,M,I,SLO,N,17.03.2024,U23 C mm,U23 C Kamnik epee man,Individual,3457.xml
